Final.depth_m,Grayscale
129.6538773202 ,86.4267
129.6541081602 ,75.2933
129.6543390002 ,50.6667
129.6545698402 ,49.8267
129.6548006802 ,75.56
129.6550315202 ,85.7067
129.6552623602 ,61.9333
129.6554932002 ,63.16
129.6557240402 ,74.9067
129.6559548802 ,67.12
129.6561857202 ,63.4667
129.6564165602 ,63.48
129.6566474002 ,79.6667
129.6568782402 ,113.3467
129.6571090802 ,110.6667
129.6573399202 ,67.84
129.6575707602 ,55.44
129.6578016002 ,77.0267
129.6580324402 ,102.6
129.6582632802 ,87.64
129.6584941202 ,62.3467
129.6587249602 ,56.9733
129.6589558002 ,59.7467
129.6591866402 ,58.44
129.6594174802 ,76.1467
129.6596483202 ,100.3333
129.6598791602 ,111.5333
129.6601100002 ,105.52
129.6603408402 ,71.4933
129.6605716802 ,51.1733
129.6608025202 ,73.9733
129.6610333602 ,107.9333
129.6612642002 ,148.8667
129.6614950402 ,153.76
129.6617258802 ,106.8267
129.6619567202 ,60.84
129.6621875602 ,66.4
129.6624184002 ,85.92
129.6626492402 ,95.7333
129.6628800802 ,72.7467
129.6631109202 ,48.12
129.6633417602 ,36.2133
129.6635726002 ,40.7467
129.6638034402 ,53.7333
129.6640342802 ,75.5333
129.6642651202 ,82.4933
129.6644959602 ,75.7067
129.6647268002 ,76.9467
129.6649576402 ,80.9067
129.6651884802 ,91.8933
129.6654193202 ,119.8267
129.6656501602 ,133.04
129.6658810002 ,114.0933
129.6661118402 ,62.6133
129.6663426802 ,49.8133
129.6665735202 ,58.6533
129.6668043602 ,64.0133
129.6670352002 ,57.9867
129.6672660402 ,75.5733
129.6674968802 ,109.48
129.6677277202 ,117.6
129.6679585602 ,97.1067
129.6681894002 ,71.72
129.6684202402 ,37.2533
129.6686510802 ,56.7067
129.6688819202 ,114.4933
129.6691127602 ,103
129.6693436002 ,77.6
129.6695744402 ,129.6
129.6698052802 ,100.4267
129.6700361202 ,59.2267
129.6702669602 ,55.2
129.6704978002 ,77.4
129.6707286402 ,119.5467
129.6709594802 ,138.4533
129.6711903202 ,96.0133
129.6714211602 ,55.2267
129.6716520002 ,58.3467
129.6718828402 ,59.52
129.6721136802 ,60.8267
129.6723445202 ,69.4667
129.6725753602 ,88.3333
129.6728062002 ,101.8
129.6730370402 ,69.3333
129.6732678802 ,46.5067
129.6734987202 ,36.3333
129.6737295602 ,40.5067
129.6739604002 ,41.7733
129.6741912402 ,42.7467
129.6744220802 ,47.8533
129.6746529202 ,52.0267
129.6748837602 ,56.9467
129.6751146002 ,48.8133
129.6753454402 ,38.6
129.6755762802 ,40.0667
129.6758071202 ,42.6133
129.6760379602 ,45.2133
129.6762688002 ,46.84
129.6764996402 ,41.12
129.6767304802 ,45.28
129.6769613202 ,66.1467
129.6771921602 ,74.0533
129.6774230002 ,47.1467
129.6776538402 ,37.5333
129.6778846802 ,46.56
129.6781155202 ,53.5467
129.6783463602 ,53.2
129.6785772002 ,50.5467
129.6788080402 ,51.16
129.6790388802 ,45.3067
129.6792697202 ,42.5733
129.6795005602 ,47.3733
129.6797314002 ,53.52
129.6799622402 ,53.1467
129.6801930802 ,48.52
129.6804239202 ,38.8533
129.6806547602 ,38.6
129.6808856002 ,64.72
129.6811164402 ,108.5067
129.6813472802 ,123.3067
129.6815781202 ,101.44
129.6818089602 ,64.9867
129.6820398002 ,59.3067
129.6822706402 ,74.5067
129.6825014802 ,53.2
129.6827323202 ,42
129.6829631602 ,44.5067
129.6831940002 ,39.8667
129.6834248402 ,67.28
129.6836556802 ,83.7067
129.6838865202 ,65.2533
129.6841173602 ,60.2933
129.6843482002 ,45.2
129.6845790402 ,45.08
129.6848098802 ,41.64
129.6850407202 ,40.4
129.6852715602 ,43.28
129.6855024002 ,41.92
129.6857332402 ,41.52
129.6859640802 ,48.4533
129.6861949202 ,57.4667
129.6864257602 ,46.3067
129.6866566002 ,51.6533
129.6868874402 ,92.96
129.6871182802 ,108.3333
129.6873491202 ,71.9067
129.6875799602 ,43.4
129.6878108002 ,52.3067
129.6880416402 ,62.08
129.6882724802 ,62.8667
129.6885033202 ,96.24
129.6887341602 ,158.4533
129.6889650002 ,170.2933
129.6891958402 ,118.9867
129.6894266802 ,52.4933
129.6896575202 ,44.32
129.6898883602 ,63.3867
129.6901192002 ,71.8
129.6903500402 ,122.1867
129.6905808802 ,111.4133
129.6908117202 ,51.9867
129.6910425602 ,42.2533
129.6912734002 ,49.68
129.6915042402 ,53.1733
129.6917350802 ,42.1867
129.6919659202 ,46.08
129.6921967602 ,70.5333
129.6924276002 ,82.28
129.6926584402 ,41.52
129.6928892802 ,27.1467
129.6931201202 ,80.36
129.6933509602 ,109.9333
129.6935818002 ,119.0933
129.6938126402 ,155.7867
129.6940434802 ,166.6133
129.6942743202 ,109.5867
129.6945051602 ,59.96
129.6947360002 ,65.6133
129.6949668402 ,82.2267
129.6951976802 ,92.1733
129.6954285202 ,91.7867
129.6956593602 ,84.6267
129.6958902002 ,79.96
129.6961210402 ,86.1733
129.6963518802 ,118.7067
129.6965827202 ,158.4933
129.6968135602 ,130.4667
129.6970444002 ,50.52
129.6972752402 ,40.4667
129.6975060802 ,78.7067
129.6977369202 ,130.2133
129.6979677602 ,142.5067
129.6981986002 ,78.0933
129.6984294402 ,48.52
129.6986602802 ,63.7067
129.6988911202 ,60.48
129.6991219602 ,58.2133
129.6993528002 ,58.44
129.6995836402 ,53.52
129.6998144802 ,53.7067
129.7000453202 ,60.1467
129.7002761602 ,76.5867
129.7005070002 ,83.0133
129.7007378402 ,74.5333
129.7009686802 ,71.4267
129.7011995202 ,64.3067
129.7014303602 ,61.76
129.7016612002 ,49.9333
129.7018920402 ,46.1733
129.7021228802 ,47.2933
129.7023537202 ,52.7867
129.7025845602 ,68.8133
129.7028154002 ,75.64
129.7030462402 ,63.16
129.7032770802 ,59.8933
129.7035079202 ,57.84
129.7037387602 ,57.44
129.7039696002 ,68.4533
129.7042004402 ,79.0667
129.7044312802 ,89.56
129.7046621202 ,99
129.7048929602 ,92.72
129.7051238002 ,69.4533
129.7053546402 ,68.12
129.7055854802 ,80.16
129.7058163202 ,100.4
129.7060471602 ,101.4267
129.7062780002 ,73.5867
129.7065088402 ,63.7867
129.7067396802 ,67.7867
129.7069705202 ,82.12
129.7072013602 ,89.2
129.7074322002 ,97.28
129.7076630402 ,112.4267
129.7078938802 ,114.6133
129.7081247202 ,100.0133
129.7083555602 ,108.5867
129.7085864002 ,165.24
129.7088172402 ,193.6
129.7090480802 ,191.64
129.7092789202 ,193.88
129.7095097602 ,184.9733
129.7097406002 ,140.5867
129.7099714402 ,80.4
129.7102022802 ,64.7333
129.7104331202 ,109.3733
129.7106639602 ,148.0533
129.7108948002 ,127.0133
129.7111256402 ,104.0267
129.7113564802 ,109.3467
129.7115873202 ,126.96
129.7118181602 ,136.0133
129.7120490002 ,136.8
129.7122798402 ,129.5733
129.7125106802 ,131.32
129.7127415202 ,115.04
129.7129723602 ,97.1467
129.7132032002 ,77.5867
129.7134340402 ,79.2133
129.7136648802 ,104.0133
129.7138957202 ,88.4267
129.7141265602 ,47.3733
129.7143574002 ,66.1867
129.7145882402 ,112.8267
129.7148190802 ,119.2133
129.7150499202 ,69.8533
129.7152807602 ,67.6667
129.7155116002 ,137.12
129.7157424402 ,179.32
129.7159732802 ,105.0667
129.7162041202 ,95.7333
129.7164349602 ,156.4267
129.7166658002 ,102.72
129.7168966402 ,127.6533
129.7171274802 ,199.4533
129.7173583202 ,132.0133
129.7175891602 ,94.8133
129.7178200002 ,172.52
129.7180508402 ,171.6533
129.7182816802 ,135.36
129.7185125202 ,141.6267
129.7187433602 ,167.84
129.7189742002 ,164.2133
129.7192050402 ,123.8533
129.7194358802 ,114.04
129.7196667202 ,144.56
129.7198975602 ,161.24
129.7201284002 ,154.8
129.7203592402 ,130.1467
129.7205900802 ,81
129.7208209202 ,71.4133
129.7210517602 ,60.0533
129.7212826002 ,40.5867
129.7215134402 ,45.7467
129.7217442802 ,62.5867
129.7219751202 ,66.1867
129.7222059602 ,62.4933
129.7224368002 ,77.7333
129.7226676402 ,96.04
129.7228984802 ,105.6667
129.7231293202 ,138.0133
129.7233601602 ,163.6267
129.7235910002 ,139.4133
129.7238218402 ,103.2267
129.7240526802 ,105.56
129.7242835202 ,132.3067
129.7245143602 ,131.8667
129.7247452002 ,124.92
129.7249760402 ,154.3333
129.7252068802 ,183.2933
129.7254377202 ,151.5867
129.7256685602 ,118.4667
129.7258994002 ,124.1333
129.7261302402 ,90.4
129.7263610802 ,91.6933
129.7265919202 ,143.3067
129.7268227602 ,122.6267
129.7270536002 ,72.36
129.7272844402 ,86.2533
129.7275152802 ,115.44
129.7277461202 ,123.9067
129.7279769602 ,108.8533
129.7282078002 ,92.1867
129.7284386402 ,77.32
129.7286694802 ,98.5467
129.7289003202 ,100.4933
129.7291311602 ,80.7067
129.7293620002 ,55.16
129.7295928402 ,66.8267
129.7298236802 ,141.6667
129.7300545202 ,139.76
129.7302853602 ,147.9467
129.7305162002 ,163.48
129.7307470402 ,168.5867
129.7309778802 ,156.9867
129.7312087202 ,139.8667
129.7314395602 ,144.72
129.7316704002 ,153.2133
129.7319012402 ,160.2667
129.7321320802 ,165.8267
129.7323629202 ,165.0933
129.7325937602 ,164.5067
129.7328246002 ,166.52
129.7330554402 ,176.4
129.7332862802 ,173.56
129.7335171202 ,163.92
129.7337479602 ,165.7733
129.7339788002 ,163.3467
129.7342096402 ,159.1067
129.7344404802 ,163.56
129.7346713202 ,166.8533
129.7349021602 ,153.2933
129.7351330002 ,125.0533
129.7353638402 ,87.3733
129.7355946802 ,89.6267
129.7358255202 ,140.84
129.7360563602 ,123.4533
129.7362872002 ,83.28
129.7365180402 ,102.6933
129.7367488802 ,123.2533
129.7369797202 ,101.3067
129.7372105602 ,122.9733
129.7374414002 ,156.2933
129.7376722402 ,122.32
129.7379030802 ,93.0933
129.7381339202 ,82.2133
129.7383647602 ,47.8933
129.7385956002 ,37.4133
129.7388264402 ,61.56
129.7390572802 ,129.5067
129.7392881202 ,119.0533
129.7395189602 ,51.6667
129.7397498002 ,78.1733
129.7399806402 ,87.28
129.7402114802 ,103.8267
129.7404423202 ,104.6667
129.7406731602 ,62.04
129.7409040002 ,68.0133
129.7411348402 ,115.96
129.7413656802 ,154.5067
129.7415965202 ,120.8133
129.7418273602 ,39.4667
129.7420582002 ,77.9067
129.7422890402 ,148.7333
129.7425198802 ,171.8667
129.7427507202 ,156.8533
129.7429815602 ,113.1067
129.7432124002 ,84.72
129.7434432402 ,68.6267
129.7436740802 ,44.4533
129.7439049202 ,54.8133
129.7441357602 ,104.48
129.7443666002 ,156.3733
129.7445974402 ,151.72
129.7448282802 ,117.88
129.7450591202 ,152.56
129.7452899602 ,122.44
129.7455208002 ,38.08
129.7457516402 ,67.1467
129.7459824802 ,96.2
129.7462133202 ,101.2133
129.7464441602 ,82.24
129.7466750002 ,88.5467
129.7469058402 ,61.8
129.7471366802 ,56.2267
129.7473675202 ,59.8933
129.7475983602 ,71.2
129.7478292002 ,81.5733
129.7480600402 ,79.36
129.7482908802 ,76.0667
129.7485217202 ,78
129.7487525602 ,73.8533
129.7489834002 ,66.56
129.7492142402 ,62.7467
129.7494450802 ,56.64
129.7496759202 ,61.8133
129.7499067602 ,83.2267
129.7501376002 ,90.6
129.7503684402 ,75.64
129.7505992802 ,71.0267
129.7508301202 ,79.56
129.7510609602 ,98.7733
129.7512918002 ,102.0933
129.7515226402 ,101.0133
129.7517534802 ,100.3333
129.7519843202 ,103.3867
129.7522151602 ,94.5733
129.7524460002 ,84.92
129.7526768402 ,82.92
129.7529076802 ,90.4933
129.7531385202 ,94.0133
129.7533693602 ,96.7333
129.7536002002 ,129.2533
129.7538310402 ,93.0667
129.7540618802 ,49.64
129.7542927202 ,85.32
129.7545235602 ,122.48
129.7547544002 ,74.16
129.7549852402 ,40.2533
129.7552160802 ,61.0933
129.7554469202 ,111.8533
129.7556777602 ,123.92
129.7559086002 ,83.9067
129.7561394402 ,64.7733
129.7563702802 ,66.3733
129.7566011202 ,77.56
129.7568319602 ,100.1467
129.7570628002 ,138.4133
129.7572936402 ,136.72
129.7575244802 ,85.76
129.7577553202 ,76.5733
129.7579861602 ,119.4
129.7582170002 ,127.2533
129.7584478402 ,93.44
129.7586786802 ,84.6933
129.7589095202 ,88.2933
129.7591403602 ,88.6133
129.7593712002 ,98.6267
129.7596020402 ,111.6667
129.7598328802 ,117.52
129.7600637202 ,104.9333
129.7602945602 ,108.3867
129.7605254002 ,125.0267
129.7607562402 ,130.9467
129.7609870802 ,117.7733
129.7612179202 ,112.5067
129.7614487602 ,129.48
