Final.depth_m,Grayscale
132.2439021202 ,47.4267
132.2441329602 ,97.8667
132.2443638002 ,154.28
132.2445946402 ,220.12
132.2448254802 ,212.4667
132.2450563202 ,163.3067
132.2452871602 ,89.3733
132.2455180002 ,90.36
132.2457488402 ,55.4133
132.2459796802 ,76.5333
132.2462105202 ,153.28
132.2464413602 ,175.56
132.2466722002 ,183.8
132.2469030402 ,178.7867
132.2471338802 ,189.8533
132.2473647202 ,206.3333
132.2475955602 ,174.9867
132.2478264002 ,108.56
132.2480572402 ,61.48
132.2482880802 ,110.9467
132.2485189202 ,157.0933
132.2487497602 ,173.8533
132.2489806002 ,109.0933
132.2492114402 ,78.5333
132.2494422802 ,100.12
132.2496731202 ,95.3867
132.2499039602 ,114.84
132.2501348002 ,118.8933
132.2503656402 ,101.3733
132.2505964802 ,95.48
132.2508273202 ,110.08
132.2510581602 ,121.6933
132.2512890002 ,144.12
132.2515198402 ,183.1867
132.2517506802 ,207.5867
132.2519815202 ,193.08
132.2522123602 ,113.2
132.2524432002 ,64.1733
132.2526740402 ,78.4
132.2529048802 ,90.6133
132.2531357202 ,84.3333
132.2533665602 ,72.7333
132.2535974002 ,80
132.2538282402 ,106.1467
132.2540590802 ,126.0133
132.2542899202 ,73.7067
132.2545207602 ,107.5333
132.2547516002 ,147.12
132.2549824402 ,192.7733
132.2552132802 ,171.92
132.2554441202 ,173.7067
132.2556749602 ,196.7467
132.2559058002 ,151.48
132.2561366402 ,104.76
132.2563674802 ,122.84
132.2565983202 ,127.6667
132.2568291602 ,122.6133
132.2570600002 ,111.5467
132.2572908402 ,96.8667
132.2575216802 ,79.4933
132.2577525202 ,71.0533
132.2579833602 ,72.0933
132.2582142002 ,69.6267
132.2584450402 ,75.8533
132.2586758802 ,122.72
132.2589067202 ,201.24
132.2591375602 ,194.3733
132.2593684002 ,164.68
132.2595992402 ,160.7467
132.2598300802 ,138.76
132.2600609202 ,141.88
132.2602917602 ,172.8133
132.2605226002 ,201.52
132.2607534402 ,202
132.2609842802 ,126.3867
132.2612151202 ,115.8933
132.2614459602 ,192.8
132.2616768002 ,181.5467
132.2619076402 ,180.1067
132.2621384802 ,183.8
132.2623693202 ,123.1333
132.2626001602 ,56.3867
132.2628310002 ,64.24
132.2630618402 ,63.32
132.2632926802 ,64.3333
132.2635235202 ,63.6
132.2637543602 ,61.8933
132.2639852002 ,65.3067
132.2642160402 ,66.6667
132.2644468802 ,67.12
132.2646777202 ,64.68
132.2649085602 ,65.6133
132.2651394002 ,67.6
132.2653702402 ,69.28
132.2656010802 ,71.04
132.2658319202 ,69.9333
132.2660627602 ,70.7733
132.2662936002 ,68.12
132.2665244402 ,65.8
132.2667552802 ,68.4133
132.2669861202 ,87.0933
132.2672169602 ,107.4933
132.2674478002 ,124.0133
132.2676786402 ,186.88
132.2679094802 ,214.8
132.2681403202 ,161.9867
132.2683711602 ,96.7867
132.2686020002 ,114.4667
132.2688328402 ,143.2267
132.2690636802 ,164.4133
132.2692945202 ,163.76
132.2695253602 ,169.6933
132.2697562002 ,144.9333
132.2699870402 ,84.0933
132.2702178802 ,83.7733
132.2704487202 ,152.8
132.2706795602 ,130.1467
132.2709104002 ,58.6
132.2711412402 ,71.1067
132.2713720802 ,86.96
132.2716029202 ,81.0133
132.2718337602 ,83.36
132.2720646002 ,94.7467
132.2722954402 ,92.4267
132.2725262802 ,87.7733
132.2727571202 ,89.52
132.2729879602 ,89.6133
132.2732188002 ,80.6133
132.2734496402 ,82.3333
132.2736804802 ,112.08
132.2739113202 ,134.1733
132.2741421602 ,127.1867
132.2743730002 ,133.2933
132.2746038402 ,127.5467
132.2748346802 ,102.72
132.2750655202 ,93.16
132.2752963602 ,94.5467
132.2755272002 ,98.28
132.2757580402 ,126.64
132.2759888802 ,109.5867
132.2762197202 ,84
132.2764505602 ,98.6
132.2766814002 ,102.1333
132.2769122402 ,89.7067
132.2771430802 ,107.76
132.2773739202 ,168.7733
132.2776047602 ,200.92
132.2778356002 ,198.5867
132.2780664402 ,186.7067
132.2782972802 ,178.4933
132.2785281202 ,138.0267
132.2787589602 ,107.6267
132.2789898002 ,104.9867
132.2792206402 ,83.9067
132.2794514802 ,88.7333
132.2796823202 ,106.8533
132.2799131602 ,129.8933
132.2801440002 ,113.0667
132.2803748402 ,84.96
132.2806056802 ,82
132.2808365202 ,95.2
132.2810673602 ,172.1333
132.2812982002 ,223.76
132.2815290402 ,215.0667
132.2817598802 ,197.9733
132.2819907202 ,156.4667
132.2822215602 ,117.5733
132.2824524002 ,111.9333
132.2826832402 ,117.68
132.2829140802 ,131.0533
132.2831449202 ,122.4
132.2833757602 ,125.0933
132.2836066002 ,146.2133
132.2838374402 ,149.8267
132.2840682802 ,137.9867
132.2842991202 ,142.36
132.2845299602 ,142.4133
132.2847608002 ,124.64
132.2849916402 ,106.8267
132.2852224802 ,107.56
132.2854533202 ,116.24
132.2856841602 ,150.1067
132.2859150002 ,161.2667
132.2861458402 ,129.8667
132.2863766802 ,109.08
132.2866075202 ,143.8133
132.2868383602 ,157.92
132.2870692002 ,163.6133
132.2873000402 ,205.76
132.2875308802 ,183.2133
132.2877617202 ,120.1067
132.2879925602 ,70.7067
132.2882234002 ,73.6933
132.2884542402 ,82.1867
132.2886850802 ,75
132.2889159202 ,107.1333
132.2891467602 ,125.4933
132.2893776002 ,78.48
132.2896084402 ,64.04
132.2898392802 ,93.1333
132.2900701202 ,122.1467
132.2903009602 ,98.3333
132.2905318002 ,90.3067
132.2907626402 ,111.44
132.2909934802 ,103.3733
132.2912243202 ,80.8267
132.2914551602 ,58.04
132.2916860002 ,79.84
132.2919168402 ,147.8533
132.2921476802 ,183.6667
132.2923785202 ,138.6933
132.2926093602 ,92.3467
132.2928402002 ,98.48
132.2930710402 ,91.3067
132.2933018802 ,70.4
132.2935327202 ,63.9467
132.2937635602 ,57.84
132.2939944002 ,57.5467
132.2942252402 ,56.12
132.2944560802 ,54.6667
132.2946869202 ,57.5733
132.2949177602 ,61.9333
132.2951486002 ,61.24
132.2953794402 ,59.6933
132.2956102802 ,60.2
132.2958411202 ,69.6533
132.2960719602 ,69.8133
132.2963028002 ,76.16
132.2965336402 ,94.04
132.2967644802 ,111.5067
132.2969953202 ,112.6
132.2972261602 ,109.04
132.2974570002 ,121.0267
132.2976878402 ,129.7867
132.2979186802 ,118.04
132.2981495202 ,132.7467
132.2983803602 ,184.56
132.2986112002 ,175.56
132.2988420402 ,132.1733
132.2990728802 ,117.3867
132.2993037202 ,167.16
132.2995345602 ,192.0933
132.2997654002 ,100.24
132.2999962402 ,38.2933
132.3002270802 ,55.0267
132.3004579202 ,105.04
132.3006887602 ,115.5467
132.3009196002 ,85.96
132.3011504402 ,94.9333
132.3013812802 ,105.56
132.3016121202 ,106.5867
132.3018429602 ,138.04
132.3020738002 ,138.56
132.3023046402 ,123.0133
132.3025354802 ,111.24
132.3027663202 ,130.9867
132.3029971602 ,160.7467
132.3032280002 ,119.8533
132.3034588402 ,56.96
132.3036896802 ,79.8267
132.3039205202 ,91.2
132.3041513602 ,89.1067
132.3043822002 ,158.92
132.3046130402 ,197.28
132.3048438802 ,195.5067
132.3050747202 ,192.7867
132.3053055602 ,158.8667
132.3055364002 ,123
132.3057672402 ,117.76
132.3059980802 ,156.2
132.3062289202 ,201.2
132.3064597602 ,188.3867
132.3066906002 ,108.8267
132.3069214402 ,59.6533
132.3071522802 ,56.2533
132.3073831202 ,72.28
132.3076139602 ,108.2133
132.3078448002 ,122.5867
132.3080756402 ,175.56
132.3083064802 ,156.12
132.3085373202 ,83.64
132.3087681602 ,73.72
132.3089990002 ,80.0933
132.3092298402 ,98.3467
132.3094606802 ,111.8133
132.3096915202 ,104.4
132.3099223602 ,104.68
132.3101532002 ,87.0667
132.3103840402 ,62.5467
132.3106148802 ,61.8267
132.3108457202 ,62.4933
132.3110765602 ,91.56
132.3113074002 ,161.68
132.3115382402 ,163.16
132.3117690802 ,119.0933
132.3119999202 ,98.5067
132.3122307602 ,102.96
132.3124616002 ,101.1867
132.3126924402 ,104.3067
132.3129232802 ,105.8933
132.3131541202 ,88.5867
132.3133849602 ,65.56
132.3136158002 ,101.28
132.3138466402 ,162.24
132.3140774802 ,205.2267
132.3143083202 ,175.9333
132.3145391602 ,126.9467
132.3147700002 ,152.7067
132.3150008402 ,185.8533
132.3152316802 ,147.8267
132.3154625202 ,81.24
132.3156933602 ,69.3867
132.3159242002 ,156.64
132.3161550402 ,190.52
132.3163858802 ,194.0133
132.3166167202 ,158.68
132.3168475602 ,172.5067
132.3170784002 ,203.44
132.3173092402 ,199.8933
132.3175400802 ,120.7067
132.3177709202 ,37.84
132.3180017602 ,69
132.3182326002 ,57.3333
132.3184634402 ,52.16
132.3186942802 ,86.28
132.3189251202 ,87.8
132.3191559602 ,68.2
132.3193868002 ,71.8933
132.3196176402 ,83.56
132.3198484802 ,70.7867
132.3200793202 ,58.88
132.3203101602 ,60.88
132.3205410002 ,65.4667
132.3207718402 ,63.12
132.3210026802 ,59.3733
132.3212335202 ,62.4133
132.3214643602 ,62.8667
132.3216952002 ,72.2667
132.3219260402 ,82.2267
132.3221568802 ,84.72
132.3223877202 ,88.04
132.3226185602 ,90.0133
132.3228494002 ,88.0933
132.3230802402 ,94.0267
132.3233110802 ,103.2
132.3235419202 ,122.32
132.3237727602 ,143.6667
132.3240036002 ,95.9867
132.3242344402 ,50.8667
132.3244652802 ,62.5067
132.3246961202 ,78.7867
132.3249269602 ,79.4133
132.3251578002 ,54.9067
132.3253886402 ,45.4133
132.3256194802 ,69.1867
132.3258503202 ,124.5867
132.3260811602 ,118.4933
132.3263120002 ,69.1067
132.3265428402 ,73.6267
132.3267736802 ,80.5333
132.3270045202 ,67.88
132.3272353602 ,65.5867
132.3274662002 ,52.36
132.3276970402 ,33.92
132.3279278802 ,70.1867
132.3281587202 ,136.1733
132.3283895602 ,81.68
132.3286204002 ,51.3867
132.3288512402 ,110.08
132.3290820802 ,80.9867
132.3293129202 ,60.8133
132.3295437602 ,70.12
132.3297746002 ,82.6267
132.3300054402 ,107.8133
132.3302362802 ,86.9733
132.3304671202 ,39.64
132.3306979602 ,51.8133
132.3309288002 ,55.28
132.3311596402 ,52.76
132.3313904802 ,78.9067
132.3316213202 ,83.0533
132.3318521602 ,64.7467
132.3320830002 ,75.92
132.3323138402 ,65.4267
132.3325446802 ,68.24
132.3327755202 ,81.44
132.3330063602 ,95.3067
132.3332372002 ,131.7333
132.3334680402 ,129.0667
132.3336988802 ,136.88
132.3339297202 ,135.3067
132.3341605602 ,158.64
132.3343914002 ,177.9067
132.3346222402 ,169.9733
132.3348530802 ,168.92
132.3350839202 ,179.64
132.3353147602 ,136.7467
132.3355456002 ,65.4933
132.3357764402 ,49.64
132.3360072802 ,63.5467
132.3362381202 ,88.9067
132.3364689602 ,74.4533
132.3366998002 ,105.4533
132.3369306402 ,96.16
132.3371614802 ,100.1467
132.3373923202 ,107.4133
132.3376231602 ,48.9867
132.3378540002 ,77.52
132.3380848402 ,197.84
132.3383156802 ,180.1733
132.3385465202 ,91.2667
132.3387773602 ,136.48
132.3390082002 ,157.0667
132.3392390402 ,101.6667
132.3394698802 ,119.48
132.3397007202 ,73.2667
132.3399315602 ,62.08
132.3401624002 ,69.8133
132.3403932402 ,80.2133
132.3406240802 ,147.5067
132.3408549202 ,207.44
132.3410857602 ,183.12
132.3413166002 ,140.0267
132.3415474402 ,157.8533
132.3417782802 ,130.5467
132.3420091202 ,149.4267
132.3422399602 ,196.28
132.3424708002 ,185.0667
132.3427016402 ,158.7067
132.3429324802 ,170.8533
132.3431633202 ,197.92
132.3433941602 ,189.64
132.3436250002 ,118.5467
132.3438558402 ,47.4533
132.3440866802 ,60.36
132.3443175202 ,69.0267
132.3445483602 ,63.6133
132.3447792002 ,66.1333
132.3450100402 ,67.6933
132.3452408802 ,69.6533
132.3454717202 ,71.36
132.3457025602 ,65.92
132.3459334002 ,71.5467
132.3461642402 ,75.8533
132.3463950802 ,68.5067
132.3466259202 ,75.6667
132.3468567602 ,81.9333
132.3470876002 ,76.4667
132.3473184402 ,62.3867
132.3475492802 ,73.9733
132.3477801202 ,95.76
132.3480109602 ,109.2
132.3482418002 ,100.7333
132.3484726402 ,98.7733
132.3487034802 ,98.24
132.3489343202 ,132.2
132.3491651602 ,137.4
132.3493960002 ,122.4
132.3496268402 ,135.88
132.3498576802 ,132.1733
132.3500885202 ,148.08
132.3503193602 ,179.7467
132.3505502002 ,139.9067
132.3507810402 ,113.0533
132.3510118802 ,136.8133
132.3512427202 ,185
132.3514735602 ,183.4133
132.3517044002 ,105.9067
132.3519352402 ,75.1867
132.3521660802 ,165.2133
132.3523969202 ,187.0933
132.3526277602 ,184.0533
132.3528586002 ,177.9067
132.3530894402 ,130.5867
132.3533202802 ,59.8933
132.3535511202 ,105.16
132.3537819602 ,148.64
132.3540128002 ,143.44
132.3542436402 ,139.3733
132.3544744802 ,158.8133
132.3547053202 ,134.3733
132.3549361602 ,42.0667
132.3551670002 ,94.8533
132.3553978402 ,110.6133
132.3556286802 ,79.7467
132.3558595202 ,112.9333
132.3560903602 ,150.1733
132.3563212002 ,146.6267
132.3565520402 ,134.96
132.3567828802 ,156.6267
132.3570137202 ,164.96
132.3572445602 ,151.7467
132.3574754002 ,80.5467
132.3577062402 ,38.1867
132.3579370802 ,49.4533
132.3581679202 ,75.7467
132.3583987602 ,105.8267
132.3586296002 ,72.04
132.3588604402 ,56.2933
132.3590912802 ,115.4267
132.3593221202 ,171.0133
132.3595529602 ,145.7867
132.3597838002 ,55.4533
132.3600146402 ,32.8933
132.3602454802 ,51.2667
132.3604763202 ,61.5467
132.3607071602 ,58.1333
132.3609380002 ,60.2667
132.3611688402 ,69.3867
132.3613996802 ,71.3333
132.3616305202 ,94.88
132.3618613602 ,151.92
132.3620922002 ,169.24
132.3623230402 ,163.7733
132.3625538802 ,123.9733
132.3627847202 ,87.64
132.3630155602 ,55.04
132.3632464002 ,65.9333
132.3634772402 ,48.6133
132.3637080802 ,91.7733
132.3639389202 ,181.3467
132.3641697602 ,177.08
132.3644006002 ,151.08
132.3646314402 ,122.3067
132.3648622802 ,92.96
132.3650931202 ,100.1467
132.3653239602 ,71.2533
132.3655548002 ,60.4533
132.3657856402 ,65.4667
132.3660164802 ,64.1467
132.3662473202 ,63.48
132.3664781602 ,74.4133
132.3667090002 ,81.0933
132.3669398402 ,89.16
132.3671706802 ,122.8267
132.3674015202 ,118.5333
132.3676323602 ,88.3067
132.3678632002 ,134.04
132.3680940402 ,148.2667
132.3683248802 ,139.92
132.3685557202 ,145.8133
132.3687865602 ,131.12
132.3690174002 ,120.9867
132.3692482402 ,84.7467
132.3694790802 ,56.4267
132.3697099202 ,86.4
132.3699407602 ,111.96
132.3701716002 ,125.4267
132.3704024402 ,144.24
132.3706332802 ,134.88
132.3708641202 ,92.4267
132.3710949602 ,62.1067
132.3713258002 ,44.1733
132.3715566402 ,64.8667
132.3717874802 ,90.6
132.3720183202 ,97.1333
132.3722491602 ,142.96
132.3724800002 ,111.88
132.3727108402 ,71.36
132.3729416802 ,72.64
132.3731725202 ,85.1467
132.3734033602 ,64.12
132.3736342002 ,51.9467
132.3738650402 ,50.4133
132.3740958802 ,78.28
132.3743267202 ,121.8667
132.3745575602 ,134.2267
132.3747884002 ,174.2
132.3750192402 ,218.4533
132.3752500802 ,211.7467
132.3754809202 ,183.5067
132.3757117602 ,161
132.3759426002 ,126.6
132.3761734402 ,154.5067
132.3764042802 ,162.4533
132.3766351202 ,118.9333
132.3768659602 ,112.9467
132.3770968002 ,103.08
132.3773276402 ,86.1067
132.3775584802 ,110.52
132.3777893202 ,125.6133
132.3780201602 ,100.4133
132.3782510002 ,99.3067
132.3784818402 ,175.2667
132.3787126802 ,200.7867
132.3789435202 ,138.4133
132.3791743602 ,39.8267
132.3794052002 ,32.5467
132.3796360402 ,44.68
132.3798668802 ,49.6667
132.3800977202 ,51.44
132.3803285602 ,51.3467
132.3805594002 ,51.5333
132.3807902402 ,55.84
132.3810210802 ,59.4933
132.3812519202 ,55.08
132.3814827602 ,58.4933
132.3817136002 ,61.0933
132.3819444402 ,50.2933
132.3821752802 ,78.5867
132.3824061202 ,110.8267
132.3826369602 ,130.5333
132.3828678002 ,128.4667
132.3830986402 ,107.8933
132.3833294802 ,157.2133
132.3835603202 ,172.32
132.3837911602 ,129.28
132.3840220002 ,168.2533
132.3842528402 ,172.6133
132.3844836802 ,135.4133
132.3847145202 ,143.7333
132.3849453602 ,177.2133
132.3851762002 ,140.08
132.3854070402 ,91.1067
132.3856378802 ,104.7733
132.3858687202 ,157.4533
132.3860995602 ,219.4133
132.3863304002 ,179.4933
132.3865612402 ,69.5333
132.3867920802 ,64.44
132.3870229202 ,122.76
132.3872537602 ,169.4533
132.3874846002 ,116.16
132.3877154402 ,66.2533
132.3879462802 ,74.0533
132.3881771202 ,81.08
132.3884079602 ,79.8133
132.3886388002 ,88.8
132.3888696402 ,96.3867
132.3891004802 ,92.8933
132.3893313202 ,80.7867
132.3895621602 ,81.6267
132.3897930002 ,94.32
132.3900238402 ,90.64
132.3902546802 ,86.2667
132.3904855202 ,99.6667
132.3907163602 ,103.1867
132.3909472002 ,98.0933
132.3911780402 ,90.3067
132.3914088802 ,82.9467
132.3916397202 ,83.04
132.3918705602 ,90.96
132.3921014002 ,103.6133
132.3923322402 ,101.0267
132.3925630802 ,77.7067
132.3927939202 ,91.8533
132.3930247602 ,134.2533
132.3932556002 ,110.56
132.3934864402 ,94.2933
132.3937172802 ,142.7067
132.3939481202 ,118.9067
132.3941789602 ,83.4667
132.3944098002 ,63.6533
132.3946406402 ,75.6133
132.3948714802 ,125.84
132.3951023202 ,200.84
132.3953331602 ,178.5067
132.3955640002 ,85.9867
132.3957948402 ,73.08
132.3960256802 ,104.7467
132.3962565202 ,122.8133
132.3964873602 ,115.1733
132.3967182002 ,103.8
132.3969490402 ,94.9333
132.3971798802 ,95.72
132.3974107202 ,101.1867
132.3976415602 ,112.4667
132.3978724002 ,116.9333
132.3981032402 ,117.1867
132.3983340802 ,106.9733
132.3985649202 ,111.64
132.3987957602 ,97.2133
132.3990266002 ,92.0267
132.3992574402 ,130.7067
132.3994882802 ,165.7733
132.3997191202 ,151.8267
132.3999499602 ,118.6133
132.4001808002 ,111.7333
132.4004116402 ,135.1333
132.4006424802 ,126.0267
132.4008733202 ,124.1733
132.4011041602 ,149.6
132.4013350002 ,177.64
132.4015658402 ,165.6667
132.4017966802 ,112.9467
132.4020275202 ,147.4133
132.4022583602 ,148.48
132.4024892002 ,85.9733
132.4027200402 ,117.12
132.4029508802 ,199.88
132.4031817202 ,178.36
132.4034125602 ,149.5067
132.4036434002 ,180.88
132.4038742402 ,156.5733
132.4041050802 ,105.6533
132.4043359202 ,132.08
132.4045667602 ,180.3867
132.4047976002 ,192.5733
132.4050284402 ,209.92
132.4052592802 ,204.8
132.4054901202 ,173.1867
132.4057209602 ,107.2
132.4059518002 ,64.1333
132.4061826402 ,129.7867
132.4064134802 ,168.7733
132.4066443202 ,149.4
132.4068751602 ,158.3867
132.4071060002 ,112.0133
132.4073368402 ,104.8533
132.4075676802 ,102.2
132.4077985202 ,98.3333
132.4080293602 ,119.84
132.4082602002 ,145.2
132.4084910402 ,140.04
132.4087218802 ,148.88
132.4089527202 ,137.92
132.4091835602 ,92.9333
132.4094144002 ,92.64
132.4096452402 ,102.84
132.4098760802 ,125.88
132.4101069202 ,138.3467
132.4103377602 ,127.7733
132.4105686002 ,109.0133
132.4107994402 ,108.92
132.4110302802 ,100.8133
132.4112611202 ,87.2
132.4114919602 ,90.3867
132.4117228002 ,112.92
132.4119536402 ,117.4
132.4121844802 ,97.8933
132.4124153202 ,87.3333
132.4126461602 ,104.7067
132.4128770002 ,137.3333
132.4131078402 ,149.64
132.4133386802 ,108.0667
132.4135695202 ,87.24
132.4138003602 ,84.4667
132.4140312002 ,91.2533
132.4142620402 ,93
132.4144928802 ,81.9467
132.4147237202 ,80.16
132.4149545602 ,91.56
132.4151854002 ,96.6933
132.4154162402 ,87.7333
132.4156470802 ,79.88
132.4158779202 ,84.6667
132.4161087602 ,96.9467
132.4163396002 ,106.5867
132.4165704402 ,109.72
132.4168012802 ,100.9333
132.4170321202 ,88.1467
132.4172629602 ,89.6133
132.4174938002 ,94.0133
132.4177246402 ,98.4533
132.4179554802 ,101.1467
132.4181863202 ,104.0667
132.4184171602 ,114.92
132.4186480002 ,115.1067
132.4188788402 ,109.9067
132.4191096802 ,113.7467
132.4193405202 ,113.5733
132.4195713602 ,116.84
132.4198022002 ,123.8
132.4200330402 ,139.72
132.4202638802 ,156.32
132.4204947202 ,132.0533
132.4207255602 ,92.28
132.4209564002 ,89.5467
132.4211872402 ,90.2133
132.4214180802 ,87.7333
132.4216489202 ,73.8
132.4218797602 ,92.2533
132.4221106002 ,183.3467
132.4223414402 ,185.2133
132.4225722802 ,157.7867
132.4228031202 ,159.4
132.4230339602 ,188.9067
132.4232648002 ,207.72
132.4234956402 ,215.3333
132.4237264802 ,206.1333
132.4239573202 ,177.6933
132.4241881602 ,162.72
132.4244190002 ,180.1333
132.4246498402 ,167.0533
132.4248806802 ,125.2133
132.4251115202 ,145.4533
132.4253423602 ,194.68
132.4255732002 ,202.04
132.4258040402 ,168.2133
132.4260348802 ,120.6
132.4262657202 ,62.56
132.4264965602 ,44.8933
132.4267274002 ,59.04
132.4269582402 ,62.5467
132.4271890802 ,58.32
132.4274199202 ,61.2
132.4276507602 ,68.0667
132.4278816002 ,64.6
132.4281124402 ,48.12
132.4283432802 ,73.4
132.4285741202 ,113.1067
132.4288049602 ,88.4933
132.4290358002 ,49.9867
132.4292666402 ,64.7333
132.4294974802 ,81.3333
132.4297283202 ,57.4133
132.4299591602 ,50.04
132.4301900002 ,56.2
132.4304208402 ,73.2
132.4306516802 ,91.9467
132.4308825202 ,82.9867
132.4311133602 ,60.6533
132.4313442002 ,63.1067
132.4315750402 ,51.0533
132.4318058802 ,40.6133
132.4320367202 ,74.8133
132.4322675602 ,122.36
132.4324984002 ,89.32
132.4327292402 ,64.4
132.4329600802 ,92.6
132.4331909202 ,91.6
132.4334217602 ,59.48
132.4336526002 ,44.2133
132.4338834402 ,55.6267
132.4341142802 ,64.4
132.4343451202 ,58.1733
132.4345759602 ,56.7733
132.4348068002 ,59.0533
132.4350376402 ,69.8667
132.4352684802 ,76.3333
132.4354993202 ,80.52
132.4357301602 ,87.6133
132.4359610002 ,79.4267
132.4361918402 ,64.04
132.4364226802 ,74.72
132.4366535202 ,117.1333
132.4368843602 ,134.6533
132.4371152002 ,119.2133
132.4373460402 ,107.1867
132.4375768802 ,114.84
132.4378077202 ,73.96
132.4380385602 ,55.1867
132.4382694002 ,93.28
132.4385002402 ,168.4933
132.4387310802 ,201.3333
132.4389619202 ,106.84
132.4391927602 ,24.88
132.4394236002 ,50.1467
132.4396544402 ,90.5333
132.4398852802 ,134.5733
132.4401161202 ,162.4667
132.4403469602 ,103.6
132.4405778002 ,50.8533
132.4408086402 ,112.44
132.4410394802 ,146.2133
132.4412703202 ,103.8667
132.4415011602 ,83.0533
132.4417320002 ,142.72
132.4419628402 ,107.3067
132.4421936802 ,145.1067
132.4424245202 ,142
132.4426553602 ,103.24
132.4428862002 ,56.0133
132.4431170402 ,41.88
132.4433478802 ,39.48
132.4435787202 ,61.4933
132.4438095602 ,92.7733
132.4440404002 ,106.2267
132.4442712402 ,58.6533
132.4445020802 ,37.88
132.4447329202 ,48.0267
132.4449637602 ,46.0267
132.4451946002 ,50.1467
132.4454254402 ,82.0933
132.4456562802 ,117.2533
132.4458871202 ,122.8133
132.4461179602 ,103.5733
132.4463488002 ,76.3733
132.4465796402 ,72.7467
132.4468104802 ,91.3333
132.4470413202 ,100.4933
132.4472721602 ,81.52
132.4475030002 ,91.6667
132.4477338402 ,149.8267
132.4479646802 ,134.6933
132.4481955202 ,58.9867
132.4484263602 ,61.7867
132.4486572002 ,88.76
132.4488880402 ,99.2667
132.4491188802 ,79.5467
132.4493497202 ,84.6
132.4495805602 ,98.2933
132.4498114002 ,83.8
132.4500422402 ,63.6533
132.4502730802 ,71.0933
132.4505039202 ,83.2933
132.4507347602 ,84.2667
132.4509656002 ,84.5867
132.4511964402 ,70.4667
132.4514272802 ,73.1067
132.4516581202 ,100.68
132.4518889602 ,81.4667
132.4521198002 ,103.1733
132.4523506402 ,148.4267
132.4525814802 ,157.4667
132.4528123202 ,143.4267
132.4530431602 ,90.0133
132.4532740002 ,78.04
132.4535048402 ,117.0267
132.4537356802 ,160.6533
132.4539665202 ,184.4933
132.4541973602 ,153.5867
132.4544282002 ,108.4
132.4546590402 ,101.0133
132.4548898802 ,101.5333
132.4551207202 ,111.4667
132.4553515602 ,112.1067
132.4555824002 ,103.1867
132.4558132402 ,103.9733
132.4560440802 ,116
132.4562749202 ,110.6933
132.4565057602 ,78.9467
132.4567366002 ,49.3733
132.4569674402 ,46.9467
132.4571982802 ,68.9867
132.4574291202 ,68.2
132.4576599602 ,61.7733
132.4578908002 ,85.6267
132.4581216402 ,128.7467
132.4583524802 ,168.8533
132.4585833202 ,122.2667
132.4588141602 ,44.1333
132.4590450002 ,42.8533
132.4592758402 ,104.32
132.4595066802 ,191.72
132.4597375202 ,210.8
132.4599683602 ,207.3067
132.4601992002 ,203.76
132.4604300402 ,200.96
132.4606608802 ,199.96
132.4608917202 ,166.96
132.4611225602 ,90.8267
132.4613534002 ,83.84
132.4615842402 ,145.32
132.4618150802 ,180.96
132.4620459202 ,168.04
132.4622767602 ,169.28
132.4625076002 ,195.8267
132.4627384402 ,199.0267
132.4629692802 ,183.8267
132.4632001202 ,153.9067
132.4634309602 ,110.0667
132.4636618002 ,65.72
132.4638926402 ,47.6267
132.4641234802 ,55.8933
132.4643543202 ,63.68
132.4645851602 ,58.88
132.4648160002 ,62.1333
132.4650468402 ,63.6
132.4652776802 ,58.1867
132.4655085202 ,57.1333
132.4657393602 ,55.6533
132.4659702002 ,52.7467
132.4662010402 ,51.6667
132.4664318802 ,51.9733
132.4666627202 ,51.9333
132.4668935602 ,68.6
132.4671244002 ,85.6533
132.4673552402 ,73.1467
132.4675860802 ,62.5467
132.4678169202 ,66.72
132.4680477602 ,81.9733
132.4682786002 ,108.3067
132.4685094402 ,113.9467
132.4687402802 ,74.6267
132.4689711202 ,63.84
132.4692019602 ,81.6667
132.4694328002 ,96.8933
132.4696636402 ,94.2133
132.4698944802 ,79.5467
132.4701253202 ,86.1067
132.4703561602 ,98.64
132.4705870002 ,98.6267
132.4708178402 ,124.92
132.4710486802 ,151.2533
132.4712795202 ,141.12
132.4715103602 ,159.8
132.4717412002 ,184.16
132.4719720402 ,176.6133
132.4722028802 ,92.4667
132.4724337202 ,69.6667
132.4726645602 ,166.76
132.4728954002 ,212.6933
132.4731262402 ,215.3467
132.4733570802 ,206.1333
132.4735879202 ,191.4533
132.4738187602 ,175.1067
132.4740496002 ,167.0267
132.4742804402 ,169.4933
132.4745112802 ,175.16
132.4747421202 ,177.3333
132.4749729602 ,174.7733
132.4752038002 ,171.7467
132.4754346402 ,173.0933
132.4756654802 ,177.5467
132.4758963202 ,174.5333
132.4761271602 ,171.48
132.4763580002 ,169.5733
132.4765888402 ,173.5733
132.4768196802 ,178.9067
132.4770505202 ,180.64
132.4772813602 ,169.4267
132.4775122002 ,167.9867
132.4777430402 ,172.7733
132.4779738802 ,175.92
132.4782047202 ,179.2
132.4784355602 ,181.7467
132.4786664002 ,180.84
132.4788972402 ,174.08
132.4791280802 ,166.7467
132.4793589202 ,167.1467
132.4795897602 ,162.0533
132.4798206002 ,157.12
132.4800514402 ,156.7467
132.4802822802 ,159.5733
132.4805131202 ,163.12
